time_stamp,prefix,idx,code,x_type,family,subfamily,name_short,treatment_short,sepa,name,treatment,zone,pathology,level,sessions,time,price,price_vip,price_company,price_session,price_session_next,price_max
2019-04-21,103,75,,service,laser,m22,Laser M22 - Depilacion,Laser M22, - ,LASER M22 IPL - Pies - Depilacion - 6 sesiones - 15 min,LASER M22 IPL,Pies,Depilacion,-1,6 sesiones,15 min,4000,3000,2400,-1,-1,-1
2019-04-21,103,76,,service,laser,m22,Laser M22 - Depilacion,Laser M22, - ,LASER M22 IPL - Rostro - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Rostro,Depilacion,-1,6 sesiones,30 min,6000,5000,4000,-1,-1,-1
2019-04-21,103,77,,service,laser,m22,Laser M22 - Depilacion,Laser M22, - ,LASER M22 IPL - Cuello - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Cuello,Depilacion,-1,6 sesiones,30 min,6000,5000,4000,-1,-1,-1
2019-04-21,103,78,,service,laser,m22,Laser M22 - Depilacion,Laser M22, - ,LASER M22 IPL - Ariolas - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Ariolas,Depilacion,-1,6 sesiones,30 min,6000,5000,4000,-1,-1,-1
2019-04-21,103,79,,service,laser,m22,Laser M22 - Depilacion,Laser M22, - ,LASER M22 IPL - Axilas - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Axilas,Depilacion,-1,6 sesiones,30 min,6000,5000,4000,-1,-1,-1
2019-04-21,103,80,,service,laser,m22,Laser M22 - Depilacion,Laser M22, - ,LASER M22 IPL - Pecho - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Pecho,Depilacion,-1,6 sesiones,30 min,6000,5000,4000,-1,-1,-1
2019-04-21,103,81,,service,laser,m22,Laser M22 - Depilacion,Laser M22, - ,LASER M22 IPL - Abdomen - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Abdomen,Depilacion,-1,6 sesiones,30 min,6000,5000,4000,-1,-1,-1
2019-04-21,103,82,,service,laser,m22,Laser M22 - Depilacion,Laser M22, - ,LASER M22 IPL - Brazos - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Brazos,Depilacion,-1,6 sesiones,30 min,6000,5000,4000,-1,-1,-1
2019-04-21,103,83,,service,laser,m22,Laser M22 - Depilacion,Laser M22, - ,LASER M22 IPL - Espalda - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Espalda,Depilacion,-1,6 sesiones,30 min,6000,5000,4000,-1,-1,-1
2019-04-21,103,84,,service,laser,m22,Laser M22 - Depilacion,Laser M22, - ,LASER M22 IPL - Gluteos - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Gluteos,Depilacion,-1,6 sesiones,30 min,6000,5000,4000,-1,-1,-1
2019-04-21,103,85,,service,laser,m22,Laser M22 - Depilacion,Laser M22, - ,LASER M22 IPL - Hombros - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Hombros,Depilacion,-1,6 sesiones,30 min,6000,5000,4000,-1,-1,-1
2019-04-21,103,86,,service,laser,m22,Laser M22 - Depilacion,Laser M22, - ,LASER M22 IPL - Manos - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Manos,Depilacion,-1,6 sesiones,30 min,6000,5000,4000,-1,-1,-1
2019-04-21,103,87,,service,laser,m22,Laser M22 - Depilacion,Laser M22, - ,LASER M22 IPL - Piernas - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Piernas,Depilacion,-1,6 sesiones,30 min,6000,5000,4000,-1,-1,-1
2019-04-21,103,88,,service,laser,m22,Laser M22 - Depilacion,Laser M22, - ,LASER M22 IPL - Pies - Depilacion - 6 sesiones - 30 min,LASER M22 IPL,Pies,Depilacion,-1,6 sesiones,30 min,6000,5000,4000,-1,-1,-1
